order_id,customer_id,product_id,quantity,price,order_date
2145,110,20,2,169.8,2025-07-11
2146,301,146,3,287.79,2025-09-20
2147,70,192,4,104.79,2025-02-12
2148,239,18,1,228.48,2025-10-09
2149,46,179,5,83.71,2025-01-10
2150,195,12,3,15.21,2024-12-17
2151,67,68,3,87.2,2024-01-11
2152,301,193,4,24.52,2024-10-20
2153,486,18,2,228.48,2024-11-11
2154,121,25,3,34.55,2024-12-02
2155,50,101,2,137.08,2024-12-19
2156,94,137,5,84.4,2024-06-01
2157,244,73,2,131.17,2024-10-08
2158,107,193,3,24.52,2024-07-10
2159,16,55,2,233.67,2025-02-05
2160,486,180,5,276.9,2024-07-09
2161,252,159,5,211.44,2025-01-11
2162,70,196,4,191.04,2025-07-18
2163,58,132,2,201.56,2025-03-24
2164,67,102,3,225.32,2024-04-02
2165,175,90,1,170.4,2025-05-09
2166,217,133,1,160.23,2025-08-01
2167,189,15,2,77.23,2024-06-15
2168,246,199,3,83.67,2023-12-23
2169,172,59,1,216.0,2025-01-10
2170,430,61,4,265.4,2025-06-18
2171,83,122,2,140.85,2025-06-20
2172,364,40,3,138.64,2025-02-15
2173,287,181,2,201.38,2024-01-15
2174,57,158,1,263.13,2024-10-11
2175,142,149,5,232.57,2025-07-14
2176,389,123,2,80.99,2024-10-06
2177,68,62,2,228.02,2024-10-17
2178,298,95,1,243.1,2025-06-23
2179,102,183,3,282.04,2025-03-18
2180,233,21,4,261.93,2024-03-06
2181,399,66,4,212.04,2025-07-17
2182,489,187,5,244.41,2025-04-27
2183,406,100,2,28.93,2023-12-15
2184,450,173,2,115.91,2024-11-03
2185,328,54,1,134.16,2024-03-06
2186,36,124,3,58.39,2025-10-09
2187,325,19,4,95.07,2023-11-26
2188,183,30,1,190.64,2024-05-29
2189,249,185,2,140.58,2025-04-15
2190,40,140,5,68.87,2024-06-19
2191,283,71,2,251.31,2024-12-31
2192,157,29,3,223.7,2025-10-03
2193,59,180,3,276.9,2024-04-19
2194,288,79,3,276.58,2025-04-01
2195,363,55,4,233.67,2025-04-20
2196,375,93,1,20.63,2024-04-30
2197,290,53,4,110.05,2024-10-25
2198,228,198,4,178.22,2024-07-05
2199,110,9,2,94.57,2025-08-18
2200,87,74,1,183.4,2025-09-07
2201,104,52,1,55.43,2024-08-17
2202,17,151,4,237.47,2025-07-11
2203,152,49,2,243.1,2024-07-24
2204,124,78,3,204.05,2025-09-27
2205,422,151,3,237.47,2024-11-21
2206,13,123,3,80.99,2025-09-11
2207,20,75,5,171.55,2025-02-28
2208,207,44,1,12.61,2025-06-04
2209,234,78,2,204.05,2024-04-27
2210,359,11,4,224.57,2024-02-08
2211,116,99,1,129.37,2025-11-14
2212,299,62,5,228.02,2024-07-03
2213,52,157,3,56.42,2024-02-17
2214,75,43,3,226.19,2025-10-12
2215,205,79,5,276.58,2024-06-18
2216,201,97,2,255.64,2025-01-10
2217,216,47,4,32.9,2024-06-08
2218,96,70,3,276.7,2024-10-01
2219,281,117,1,266.42,2025-09-01
2220,353,32,1,252.03,2025-08-06
2221,405,73,5,131.17,2024-01-13
2222,31,33,3,127.12,2025-01-31
2223,110,79,2,276.58,2025-04-08
2224,441,127,5,207.78,2025-11-03
2225,312,51,2,154.18,2025-09-15
2226,84,123,2,80.99,2025-07-29
2227,275,26,3,102.99,2025-11-19
2228,374,44,5,12.61,2024-07-01
2229,194,46,5,18.39,2024-07-31
2230,350,5,4,94.69,2024-07-09
2231,374,168,4,12.98,2024-04-16
2232,373,3,1,216.27,2024-03-03
2233,25,100,2,28.93,2024-01-15
2234,473,54,4,134.16,2025-07-15
2235,350,76,5,91.97,2025-09-22
2236,102,71,5,251.31,2025-09-09
2237,437,165,5,269.89,2025-08-23
2238,32,135,4,197.02,2025-04-16
2239,494,105,4,16.06,2024-10-15
2240,181,164,1,88.85,2024-08-26
2241,158,49,3,243.1,2025-02-22
2242,498,174,3,248.83,2025-11-15
2243,129,15,5,77.23,2024-07-20
2244,389,194,3,153.91,2025-06-05
2245,104,174,2,248.83,2024-09-16
2246,270,45,3,79.31,2025-09-13
2247,62,63,3,171.68,2024-10-03
2248,131,130,1,95.02,2024-01-23
2249,44,6,5,189.5,2024-06-08
2250,188,79,5,276.58,2025-09-21
2251,245,185,2,140.58,2024-03-09
2252,288,45,5,79.31,2024-06-15
2253,25,173,3,115.91,2025-07-12
2254,411,40,5,138.64,2025-02-18
2255,145,185,1,140.58,2025-06-03
2256,67,170,1,165.66,2024-10-09
2257,24,72,1,249.6,2023-11-25
2258,59,29,3,223.7,2025-05-10
2259,243,124,2,58.39,2024-09-25
2260,185,101,3,137.08,2024-02-01
2261,470,35,1,72.95,2024-01-07
2262,442,124,5,58.39,2024-12-17
2263,29,72,4,249.6,2024-02-15
2264,411,139,4,181.04,2025-09-03
2265,48,177,3,28.39,2025-03-29
2266,191,137,2,84.4,2024-02-23
2267,282,25,1,34.55,2024-07-22
2268,340,169,2,222.31,2025-07-13
2269,391,119,2,226.97,2024-02-09
2270,262,21,3,261.93,2025-10-20
2271,223,115,4,56.7,2024-12-22
2272,218,9,2,94.57,2024-10-07
2273,303,56,5,184.84,2025-10-25
2274,157,153,5,242.7,2024-12-24
2275,262,152,1,92.07,2025-10-01
2276,128,114,1,185.61,2024-10-28
2277,216,147,5,158.27,2024-09-19
2278,351,173,3,115.91,2024-07-29
2279,240,104,5,127.9,2024-09-11
2280,494,125,3,247.3,2025-08-09
2281,39,98,3,115.64,2025-05-22
2282,164,142,4,113.99,2025-10-04
2283,291,7,5,186.49,2024-11-04
2284,185,95,5,243.1,2025-03-28
2285,81,81,5,122.0,2024-02-13
2286,132,191,3,228.4,2024-04-17
2287,169,104,3,127.9,2025-04-22
2288,231,118,2,117.29,2024-03-12
2289,391,31,3,65.52,2024-02-04
2290,349,15,1,77.23,2025-08-20
2291,461,180,2,276.9,2024-04-27
2292,227,45,4,79.31,2025-08-01
2293,128,17,1,202.16,2024-10-06
2294,132,109,2,289.37,2024-12-31
2295,304,47,3,32.9,2024-05-25
2296,349,177,2,28.39,2024-03-22
2297,135,12,2,15.21,2024-08-16
2298,383,77,3,294.08,2025-06-15
2299,40,99,4,129.37,2024-09-30
2300,56,56,2,184.84,2024-11-29
2301,441,61,3,265.4,2025-06-18
2302,407,106,4,58.94,2025-03-09
2303,58,25,3,34.55,2024-09-22
2304,198,28,2,13.03,2024-09-05
2305,390,153,2,242.7,2024-06-25
2306,278,145,2,225.34,2025-09-15
2307,234,68,1,87.2,2025-09-20
2308,395,22,3,268.32,2024-01-28
2309,287,116,3,83.36,2024-08-07
2310,396,5,2,94.69,2024-07-03
2311,452,170,1,165.66,2024-05-18
2312,297,1,2,185.96,2025-01-09
2313,341,13,3,152.62,2024-11-20
2314,198,115,4,56.7,2024-03-31
2315,381,37,4,49.73,2025-08-29
2316,357,4,1,265.85,2024-06-25
2317,242,120,5,231.28,2024-07-21
2318,208,57,4,230.97,2024-05-26
2319,314,164,5,88.85,2024-03-10
2320,476,160,5,79.31,2025-08-30
2321,331,112,2,95.91,2025-01-09
2322,477,154,4,250.52,2024-12-20
2323,53,32,3,252.03,2024-09-13
2324,296,167,4,64.1,2024-02-06
2325,491,127,3,207.78,2025-11-18
2326,429,154,4,250.52,2024-02-06
2327,448,126,3,287.49,2024-02-14
2328,244,129,5,283.85,2024-01-08
2329,357,111,3,137.32,2025-08-27
2330,262,21,5,261.93,2024-12-09
2331,240,73,4,131.17,2025-05-26
2332,305,68,3,87.2,2025-09-08
2333,216,50,5,145.02,2025-11-15
2334,239,137,2,84.4,2023-11-29
2335,112,200,3,155.06,2025-11-23
2336,66,125,2,247.3,2025-03-17
2337,390,195,1,287.42,2025-06-06
2338,148,85,5,256.69,2025-04-07
2339,347,14,3,148.25,2025-11-17
2340,346,58,2,297.13,2024-01-02
2341,286,155,4,277.53,2025-10-18
2342,228,78,3,204.05,2025-09-21
2343,43,121,2,191.26,2025-05-04
2344,139,163,5,117.02,2024-10-29
2345,358,198,5,178.22,2024-07-10
2346,340,27,3,33.89,2023-12-28
2347,115,151,4,237.47,2024-08-13
2348,316,197,4,43.43,2024-11-24
2349,64,120,5,231.28,2024-02-11
2350,265,49,4,243.1,2025-03-24
2351,301,115,4,56.7,2025-09-10
2352,190,34,1,256.56,2025-04-10
2353,130,16,3,296.13,2025-01-25
2354,277,152,1,92.07,2024-12-17
2355,116,22,1,268.32,2025-06-06
2356,474,153,4,242.7,2025-02-24
2357,162,62,3,228.02,2025-03-30
2358,347,187,5,244.41,2025-04-17
2359,253,27,1,33.89,2025-09-25
2360,201,143,1,164.03,2025-09-30
2361,257,22,1,268.32,2024-04-18
2362,154,166,1,55.91,2024-11-01
2363,297,196,4,191.04,2025-03-27
2364,10,200,1,155.06,2025-06-09
2365,87,143,2,164.03,2024-04-28
2366,191,13,5,152.62,2024-10-27
2367,475,167,2,64.1,2024-07-11
2368,32,195,5,287.42,2024-05-25
2369,183,84,3,27.59,2024-01-15
2370,439,193,1,24.52,2024-06-11
2371,492,68,5,87.2,2025-09-04
2372,183,129,4,283.85,2023-12-03
2373,177,178,5,216.5,2024-09-17
2374,63,160,5,79.31,2025-07-27
2375,191,133,4,160.23,2025-01-07
2376,341,96,5,290.66,2023-12-03
2377,299,52,3,55.43,2024-10-01
2378,421,139,2,181.04,2024-10-30
2379,28,186,3,150.58,2025-10-23
2380,332,65,4,130.28,2025-09-28
2381,405,7,5,186.49,2025-02-18
2382,397,152,3,92.07,2025-08-12
2383,350,197,5,43.43,2024-09-17
2384,462,48,5,191.49,2024-07-03
2385,406,71,3,251.31,2025-01-30
2386,165,158,4,263.13,2025-10-30
2387,121,110,4,272.58,2025-02-05
2388,7,121,2,191.26,2024-06-06
2389,179,172,4,68.3,2025-06-22
2390,149,125,3,247.3,2024-11-23
2391,412,175,3,16.61,2024-05-12
2392,335,11,3,224.57,2024-02-07
2393,282,29,4,223.7,2024-08-07
2394,75,33,2,127.12,2025-05-22
2395,36,75,4,171.55,2024-09-16
2396,153,161,2,266.65,2025-06-26
2397,306,152,2,92.07,2025-03-30
2398,258,87,1,153.2,2025-08-28
2399,348,173,3,115.91,2025-09-10
2400,44,198,3,178.22,2025-03-31
2401,225,62,1,228.02,2023-12-19
2402,202,181,4,201.38,2025-01-28
2403,333,64,3,125.81,2025-03-16
2404,77,154,5,250.52,2024-07-03
2405,471,186,4,150.58,2023-12-24
2406,436,62,4,228.02,2025-07-13
2407,365,199,3,83.67,2025-10-31
2408,338,71,4,251.31,2025-04-13
2409,44,182,3,213.3,2024-12-24
2410,158,46,3,18.39,2024-03-25
2411,79,28,4,13.03,2024-10-22
2412,262,81,5,122.0,2024-07-26
2413,430,114,2,185.61,2025-02-10
2414,115,69,1,214.22,2025-04-15
2415,166,112,1,95.91,2025-04-06
2416,290,10,2,64.27,2024-04-15
2417,392,90,1,170.4,2024-08-12
2418,234,186,5,150.58,2024-02-26
2419,90,181,3,201.38,2024-01-17
2420,364,60,5,258.87,2025-03-07
2421,492,35,2,72.95,2023-12-23
2422,357,83,5,76.7,2025-04-10
2423,140,164,3,88.85,2025-06-15
2424,310,83,1,76.7,2024-02-25
2425,435,76,5,91.97,2025-04-21
2426,138,56,2,184.84,2025-11-12
2427,415,84,3,27.59,2025-06-19
2428,438,14,4,148.25,2024-01-13
2429,351,196,5,191.04,2025-03-09
2430,146,86,2,12.5,2024-03-08
2431,309,171,5,260.38,2025-01-28
2432,209,172,4,68.3,2024-09-11
2433,455,83,2,76.7,2025-02-05
2434,420,79,4,276.58,2024-11-08
2435,31,22,2,268.32,2024-07-12
2436,226,196,4,191.04,2025-07-03
2437,495,95,4,243.1,2025-11-08
2438,202,176,2,224.27,2024-01-02
2439,367,39,4,190.16,2025-09-05
2440,443,167,4,64.1,2024-07-19
2441,95,152,2,92.07,2024-09-04
2442,174,5,1,94.69,2025-09-28
2443,364,83,2,76.7,2025-05-05
2444,316,33,4,127.12,2024-01-16
2445,34,156,1,138.8,2025-04-01
2446,457,182,1,213.3,2025-08-17
2447,183,187,3,244.41,2024-04-08
2448,467,31,1,65.52,2025-07-01
2449,15,193,5,24.52,2025-08-13
2450,31,165,5,269.89,2024-10-05
2451,149,119,5,226.97,2024-04-22
2452,257,114,5,185.61,2024-05-07
2453,140,107,3,190.01,2024-10-11
2454,151,158,1,263.13,2023-12-06
2455,16,42,4,122.84,2025-03-03
2456,203,18,5,228.48,2024-03-09
2457,96,2,1,193.22,2024-05-15
2458,378,33,1,127.12,2024-12-19
2459,332,148,2,258.69,2025-03-22
2460,210,106,1,58.94,2025-07-13
2461,494,181,3,201.38,2024-07-25
2462,262,59,2,216.0,2025-07-13
2463,451,77,2,294.08,2025-11-10
2464,18,28,4,13.03,2025-10-20
2465,366,105,4,16.06,2025-08-01
2466,161,131,5,92.44,2025-10-12
2467,150,136,2,24.5,2024-04-26
2468,119,148,3,258.69,2024-08-30
2469,246,190,2,139.51,2024-11-11
2470,8,186,5,150.58,2024-05-20
2471,386,95,3,243.1,2024-07-04
2472,470,133,3,160.23,2025-09-17
2473,289,33,1,127.12,2025-02-27
2474,434,90,5,170.4,2025-06-06
2475,29,103,2,268.18,2025-03-09
2476,154,132,5,201.56,2024-08-27
2477,338,120,2,231.28,2024-05-11
2478,257,94,4,102.67,2024-09-13
2479,91,76,3,91.97,2024-05-01
2480,31,12,5,15.21,2025-01-27
2481,131,7,4,186.49,2024-05-04
2482,25,11,2,224.57,2024-07-11
2483,376,26,3,102.99,2024-09-23
2484,190,170,3,165.66,2024-03-08
2485,80,134,5,194.77,2025-05-25
2486,356,200,1,155.06,2024-01-15
2487,49,64,3,125.81,2025-08-25
2488,168,169,5,222.31,2024-07-12
2489,398,1,4,185.96,2024-12-11
2490,429,174,5,248.83,2025-09-26
2491,153,96,4,290.66,2025-01-24
2492,284,191,1,228.4,2024-01-25
2493,275,93,2,20.63,2023-11-26
2494,4,84,2,27.59,2023-12-01
2495,83,44,1,12.61,2024-10-30
2496,81,14,3,148.25,2025-04-11
2497,310,123,3,80.99,2024-04-11
2498,389,17,5,202.16,2025-05-28
2499,312,59,4,216.0,2024-04-06
2500,480,97,5,255.64,2024-11-03
2501,425,193,5,24.52,2024-05-12
2502,147,69,3,214.22,2024-07-03
2503,319,194,3,153.91,2024-11-21
2504,77,4,4,265.85,2025-02-12
2505,28,126,1,287.49,2025-10-01
2506,209,190,4,139.51,2025-11-20
2507,213,179,5,83.71,2024-05-07
2508,404,139,5,181.04,2025-10-03
2509,286,173,4,115.91,2024-07-09
2510,84,124,4,58.39,2025-04-02
2511,236,170,3,165.66,2025-01-06
2512,24,21,2,261.93,2025-04-13
2513,205,190,2,139.51,2025-08-04
2514,188,112,1,95.91,2025-11-05
2515,157,194,2,153.91,2025-05-02
2516,267,179,2,83.71,2024-06-15
2517,123,51,4,154.18,2023-12-08
2518,134,105,1,16.06,2024-03-19
2519,258,63,4,171.68,2024-08-01
2520,171,52,2,55.43,2024-06-16
2521,379,167,5,64.1,2025-08-09
2522,112,144,1,296.05,2025-04-30
2523,334,32,1,252.03,2024-05-23
2524,277,189,3,155.1,2024-08-15
2525,70,34,1,256.56,2025-05-03
2526,194,42,4,122.84,2025-09-24
2527,273,19,3,95.07,2025-06-05
2528,363,50,4,145.02,2025-11-07
2529,171,146,5,287.79,2025-01-07
2530,179,91,3,167.71,2025-01-09
2531,385,152,1,92.07,2024-05-16
2532,467,53,2,110.05,2025-05-31
2533,215,7,5,186.49,2024-01-14
2534,166,193,5,24.52,2025-05-27
2535,427,86,3,12.5,2025-05-21
2536,451,20,5,169.8,2024-01-08
2537,378,38,5,202.09,2025-03-10
2538,355,80,1,102.06,2024-02-23
2539,490,34,5,256.56,2024-01-22
2540,36,28,4,13.03,2025-08-01
2541,451,100,4,28.93,2024-07-27
2542,424,94,3,102.67,2024-04-30
2543,179,156,3,138.8,2024-12-27
2544,280,133,4,160.23,2025-01-05
2545,434,70,3,276.7,2025-03-28
2546,335,153,4,242.7,2024-08-08
2547,293,74,5,183.4,2024-05-08
2548,347,57,1,230.97,2025-10-08
2549,182,94,2,102.67,2024-04-11
2550,115,84,5,27.59,2025-04-17
2551,293,115,4,56.7,2024-09-11
2552,18,13,3,152.62,2024-05-22
2553,406,175,5,16.61,2025-03-12
2554,482,194,3,153.91,2024-09-14
2555,2,20,4,169.8,2024-05-29
2556,365,105,3,16.06,2024-02-10
2557,163,70,3,276.7,2024-06-27
2558,38,200,2,155.06,2024-01-16
2559,41,85,4,256.69,2025-06-10
2560,417,166,2,55.91,2025-08-20
2561,382,30,3,190.64,2025-09-12
2562,143,190,5,139.51,2024-11-11
2563,7,143,4,164.03,2024-06-02
2564,207,46,3,18.39,2025-02-23
2565,365,145,2,225.34,2025-03-23
2566,249,101,4,137.08,2025-07-13
2567,207,91,3,167.71,2025-02-28
2568,118,72,4,249.6,2025-09-22
2569,159,92,2,265.82,2025-07-21
2570,414,74,1,183.4,2025-11-04
2571,339,182,4,213.3,2025-08-08
2572,22,52,4,55.43,2024-06-11
2573,209,174,5,248.83,2025-01-29
2574,285,132,2,201.56,2024-10-31
2575,458,21,1,261.93,2024-01-04
2576,129,39,2,190.16,2025-05-18
2577,403,103,4,268.18,2024-06-09
2578,351,164,2,88.85,2025-02-15
2579,232,151,3,237.47,2024-11-30
2580,446,197,2,43.43,2024-05-13
2581,250,141,2,260.52,2025-02-27
2582,226,184,4,187.15,2025-06-08
2583,265,10,4,64.27,2025-04-07
2584,8,15,4,77.23,2024-09-11
2585,22,5,3,94.69,2025-06-21
2586,103,54,1,134.16,2025-03-23
2587,40,117,5,266.42,2024-05-02
2588,350,107,2,190.01,2025-11-01
2589,411,134,4,194.77,2025-11-17
2590,85,108,2,187.88,2024-05-22
2591,500,152,5,92.07,2025-07-30
2592,102,4,3,265.85,2024-12-23
2593,218,103,4,268.18,2025-06-18
2594,160,28,1,13.03,2024-08-12
2595,425,149,4,232.57,2024-12-08
2596,179,102,3,225.32,2025-05-11
2597,470,137,4,84.4,2024-01-15
2598,149,179,1,83.71,2024-03-17
2599,170,183,1,282.04,2025-09-17
2600,321,197,2,43.43,2024-04-20
2601,152,100,3,28.93,2024-05-26
2602,21,95,5,243.1,2024-02-20
2603,54,36,2,170.8,2024-07-09
2604,113,57,2,230.97,2025-06-26
2605,218,70,2,276.7,2024-05-11
2606,14,21,5,261.93,2025-01-16
2607,125,35,2,72.95,2024-11-18
2608,145,70,1,276.7,2025-01-24
2609,32,157,3,56.42,2025-01-30
2610,351,94,4,102.67,2025-09-11
2611,485,56,3,184.84,2025-08-24
2612,135,153,2,242.7,2025-07-23
2613,402,14,5,148.25,2024-10-26
2614,462,187,4,244.41,2025-09-20
2615,179,167,1,64.1,2024-08-12
2616,72,20,4,169.8,2024-02-17
2617,391,37,5,49.73,2025-04-02
2618,166,95,1,243.1,2025-01-06
2619,414,175,4,16.61,2025-02-11
2620,183,45,5,79.31,2024-02-13
2621,19,124,5,58.39,2025-10-16
2622,83,160,5,79.31,2025-07-07
2623,38,189,2,155.1,2024-12-04
2624,233,15,5,77.23,2025-09-17
2625,210,8,5,299.91,2025-03-06
2626,369,154,1,250.52,2024-11-25
2627,423,35,2,72.95,2024-10-22
2628,384,172,5,68.3,2024-10-06
2629,339,27,4,33.89,2025-08-24
2630,484,19,1,95.07,2025-07-19
2631,376,103,1,268.18,2024-12-04
2632,44,149,4,232.57,2024-07-09
2633,40,66,2,212.04,2024-10-21
2634,213,77,5,294.08,2024-08-18
2635,293,51,2,154.18,2025-04-28
2636,490,59,1,216.0,2024-05-19
2637,217,186,5,150.58,2025-05-28
2638,472,105,3,16.06,2025-05-15
2639,318,91,4,167.71,2025-04-20
2640,174,123,3,80.99,2024-04-01
2641,433,176,5,224.27,2023-11-30
2642,46,183,2,282.04,2025-09-25
2643,133,117,3,266.42,2024-12-22
2644,147,133,3,160.23,2025-10-19
2645,61,51,2,154.18,2025-04-10
2646,159,37,2,49.73,2024-07-28
2647,414,168,2,12.98,2024-12-23
2648,156,4,1,265.85,2024-12-08
2649,437,179,3,83.71,2024-03-07
2650,35,27,2,33.89,2024-10-16
2651,81,2,4,193.22,2024-01-20
2652,129,99,1,129.37,2025-10-26
2653,105,120,5,231.28,2025-07-30
2654,73,179,1,83.71,2025-01-19
2655,425,5,1,94.69,2025-04-07
2656,178,40,1,138.64,2024-11-22
2657,273,73,2,131.17,2025-10-11
2658,176,136,3,24.5,2024-03-24
2659,405,148,5,258.69,2025-11-22
2660,298,163,5,117.02,2024-11-27
2661,392,196,5,191.04,2024-10-10
2662,478,111,2,137.32,2025-06-19
2663,197,26,5,102.99,2024-06-28
2664,309,17,1,202.16,2025-04-22
2665,90,35,2,72.95,2024-08-02
2666,370,139,5,181.04,2024-08-10
2667,43,69,4,214.22,2025-06-28
2668,106,68,4,87.2,2024-01-03
2669,411,198,1,178.22,2024-02-23
2670,50,155,2,277.53,2025-09-07
2671,207,115,3,56.7,2024-12-21
2672,126,12,5,15.21,2025-04-29
2673,22,161,1,266.65,2024-02-25
2674,456,130,3,95.02,2024-12-15
2675,170,178,4,216.5,2025-02-06
2676,26,134,4,194.77,2024-12-03
2677,121,160,4,79.31,2024-01-02
2678,295,15,5,77.23,2024-03-27
2679,381,139,3,181.04,2025-09-22
2680,234,112,2,95.91,2024-06-06
2681,359,193,2,24.52,2023-12-20
2682,41,65,4,130.28,2023-12-29
2683,38,144,5,296.05,2025-05-22
2684,125,116,3,83.36,2024-09-01
2685,103,136,5,24.5,2024-01-02
2686,124,165,4,269.89,2025-01-30
2687,100,99,4,129.37,2024-08-10
2688,37,175,2,16.61,2024-01-24
2689,269,99,4,129.37,2025-02-13
2690,14,13,1,152.62,2024-08-28
2691,297,94,3,102.67,2024-10-07
2692,58,181,4,201.38,2023-12-17
2693,435,69,3,214.22,2025-04-21
2694,195,101,4,137.08,2025-10-02
2695,20,142,5,113.99,2024-06-10
2696,173,101,2,137.08,2025-10-24
2697,202,78,3,204.05,2024-04-12
2698,414,91,2,167.71,2024-06-05
2699,78,37,2,49.73,2024-12-19
2700,492,195,1,287.42,2024-07-08
2701,236,126,4,287.49,2024-02-15
2702,64,95,3,243.1,2023-12-29
2703,337,199,5,83.67,2025-07-19
2704,387,54,1,134.16,2024-09-28
2705,281,112,2,95.91,2025-06-20
2706,322,167,4,64.1,2024-11-04
2707,256,130,3,95.02,2025-01-21
2708,40,129,5,283.85,2023-12-05
2709,29,67,1,147.93,2024-11-14
2710,21,55,2,233.67,2025-01-18
2711,424,138,4,26.23,2024-04-25
2712,452,194,4,153.91,2024-10-31
2713,158,18,4,228.48,2023-12-26
2714,329,189,3,155.1,2025-03-15
2715,385,139,3,181.04,2025-10-25
2716,412,151,2,237.47,2024-12-07
2717,251,93,2,20.63,2024-07-15
2718,322,49,5,243.1,2024-09-17
2719,60,104,2,127.9,2025-04-14
2720,16,179,5,83.71,2024-02-11
2721,344,197,2,43.43,2024-02-24
2722,169,49,5,243.1,2024-03-07
2723,139,200,2,155.06,2024-01-09
2724,477,9,5,94.57,2024-11-28
2725,86,79,5,276.58,2024-03-05
2726,145,64,5,125.81,2024-09-06
2727,268,168,1,12.98,2025-11-11
2728,234,78,5,204.05,2024-05-26
2729,304,162,2,76.8,2025-01-10
2730,18,180,5,276.9,2025-07-13
2731,180,151,3,237.47,2025-11-12
2732,117,109,3,289.37,2023-12-26
2733,251,46,4,18.39,2024-08-08
2734,178,126,4,287.49,2024-07-02
2735,226,101,2,137.08,2025-02-14
2736,359,40,5,138.64,2025-01-13
2737,458,111,2,137.32,2025-08-07
2738,110,77,3,294.08,2024-03-17
2739,80,192,2,104.79,2024-07-18
2740,35,167,3,64.1,2024-02-08
2741,180,42,3,122.84,2024-04-22
2742,404,145,4,225.34,2024-02-18
2743,474,54,3,134.16,2024-07-08
2744,137,49,1,243.1,2025-05-01
2745,235,7,3,186.49,2025-10-28
2746,164,135,4,197.02,2025-01-13
2747,63,158,3,263.13,2025-05-18
2748,334,128,3,202.65,2023-12-10
2749,43,128,5,202.65,2025-09-04
2750,453,95,2,243.1,2025-03-27
2751,71,72,1,249.6,2024-12-22
2752,490,52,3,55.43,2024-04-04
2753,86,10,3,64.27,2025-06-13
2754,20,15,1,77.23,2025-01-23
2755,375,14,5,148.25,2024-12-20
2756,240,153,1,242.7,2024-07-06
2757,205,138,5,26.23,2025-02-21
2758,150,61,1,265.4,2024-03-31
2759,497,151,2,237.47,2024-04-27
2760,463,75,1,171.55,2024-04-10
2761,50,179,5,83.71,2024-01-30
2762,77,144,3,296.05,2024-04-10
2763,104,43,4,226.19,2024-11-19
2764,7,177,5,28.39,2024-06-18
2765,332,31,2,65.52,2023-12-25
2766,23,116,4,83.36,2024-03-26
2767,337,184,2,187.15,2025-07-23
2768,190,110,2,272.58,2024-01-29
2769,246,148,3,258.69,2024-08-04
2770,494,51,3,154.18,2025-07-16
2771,198,98,3,115.64,2025-01-12
2772,134,110,4,272.58,2024-02-21
2773,349,135,5,197.02,2025-01-05
2774,496,127,2,207.78,2024-03-28
2775,16,170,1,165.66,2024-01-05
2776,333,139,2,181.04,2024-12-26
2777,481,192,4,104.79,2024-12-15
2778,434,54,2,134.16,2024-02-02
2779,417,97,2,255.64,2024-08-30
2780,323,31,2,65.52,2025-03-17
2781,338,41,5,132.18,2024-07-11
2782,293,38,2,202.09,2024-02-22
2783,86,1,2,185.96,2024-10-27
2784,267,136,5,24.5,2025-03-02
2785,274,98,2,115.64,2024-06-30
2786,212,9,2,94.57,2024-10-26
2787,3,142,4,113.99,2025-06-04
2788,195,7,5,186.49,2024-12-02
2789,166,154,5,250.52,2024-09-18
2790,203,66,5,212.04,2025-02-27
2791,489,87,5,153.2,2024-04-15
2792,42,77,2,294.08,2024-03-16
2793,227,84,3,27.59,2025-01-21
2794,129,160,5,79.31,2024-08-10
2795,104,157,3,56.42,2025-11-03
2796,40,156,2,138.8,2024-07-08
2797,403,138,5,26.23,2024-11-30
2798,282,47,3,32.9,2024-07-02
2799,499,107,5,190.01,2024-11-21
2800,105,111,3,137.32,2025-04-19
2801,132,135,2,197.02,2025-01-19
2802,217,106,4,58.94,2024-03-28
2803,450,165,1,269.89,2024-09-23
2804,454,156,3,138.8,2023-12-25
2805,500,97,1,255.64,2025-02-06
2806,214,156,5,138.8,2023-12-01
2807,45,147,2,158.27,2024-10-13
2808,251,63,5,171.68,2025-07-16
2809,493,149,1,232.57,2024-06-09
2810,299,146,4,287.79,2025-02-11
2811,87,18,4,228.48,2024-08-20
2812,7,151,5,237.47,2024-03-19
2813,196,120,5,231.28,2025-04-10
2814,147,83,1,76.7,2025-03-10
2815,146,103,4,268.18,2024-04-30
2816,251,86,1,12.5,2024-03-03
2817,312,36,1,170.8,2024-10-28
2818,337,117,3,266.42,2025-02-05
2819,284,148,1,258.69,2025-07-20
2820,32,88,1,28.75,2025-02-18
2821,102,152,2,92.07,2024-05-18
2822,426,9,2,94.57,2024-01-07
2823,268,172,3,68.3,2024-10-06
2824,480,133,3,160.23,2025-01-31
2825,333,113,2,275.31,2024-07-12
2826,466,158,3,263.13,2025-07-25
2827,9,148,1,258.69,2025-07-09
2828,147,195,3,287.42,2024-10-11
2829,155,8,5,299.91,2025-11-23
2830,273,151,3,237.47,2024-12-04
2831,430,173,4,115.91,2025-09-18
2832,444,69,4,214.22,2024-07-15
2833,407,138,2,26.23,2024-11-16
2834,71,87,1,153.2,2024-06-21
2835,117,74,2,183.4,2024-01-09
2836,454,187,2,244.41,2024-03-30
2837,445,9,4,94.57,2025-09-26
2838,332,99,5,129.37,2023-12-15
2839,402,36,5,170.8,2024-06-20
2840,177,167,1,64.1,2025-07-05
2841,210,193,1,24.52,2024-11-20
2842,427,101,3,137.08,2025-10-19
